productivity,mpc,wage,search_prob,error
1.7000000000000002,0.725,50.0,0.30000000000000004,4405596816.193981
1.7000000000000002,0.725,50.0,0.35000000000000003,3430469810.1527376
1.7000000000000002,0.725,50.0,0.4,2784748874.9788127
1.7000000000000002,0.725,50.0,0.45000000000000007,2307923484.9940915
1.7000000000000002,0.725,50.0,0.5,1966072361.5407937
1.7000000000000002,0.725,62.5,0.30000000000000004,8132177506.516045
1.7000000000000002,0.725,62.5,0.35000000000000003,8715875736.274464
1.7000000000000002,0.725,62.5,0.4,9262774490.775864
1.7000000000000002,0.725,62.5,0.45000000000000007,9687988792.942593
1.7000000000000002,0.725,62.5,0.5,10132713480.327461
1.7000000000000002,0.725,75.0,0.30000000000000004,21260523819.0074
1.7000000000000002,0.725,75.0,0.35000000000000003,24124090079.48947
1.7000000000000002,0.725,75.0,0.4,26405228493.05372
1.7000000000000002,0.725,75.0,0.45000000000000007,28140980903.230953
1.7000000000000002,0.725,75.0,0.5,29721096838.13459
1.7000000000000002,0.75,25.0,0.30000000000000004,25088851757.796932
1.7000000000000002,0.75,25.0,0.35000000000000003,23158129034.653988
1.7000000000000002,0.75,25.0,0.4,21751255681.409023
1.7000000000000002,0.75,25.0,0.45000000000000007,20695231586.762592
1.7000000000000002,0.75,25.0,0.5,19826184665.52612
1.7000000000000002,0.75,37.5,0.30000000000000004,10029613249.663845
1.7000000000000002,0.75,37.5,0.35000000000000003,8219211428.541872
1.7000000000000002,0.75,37.5,0.4,6924415427.759797
1.7000000000000002,0.75,37.5,0.45000000000000007,5955429175.621992
1.7000000000000002,0.75,37.5,0.5,5177028669.921309
1.7000000000000002,0.75,50.0,0.30000000000000004,4406908575.709323
1.7000000000000002,0.75,50.0,0.35000000000000003,3440615832.3365946
1.7000000000000002,0.75,50.0,0.4,2801573203.4076643
1.7000000000000002,0.75,50.0,0.45000000000000007,2329658053.666379
1.7000000000000002,0.75,50.0,0.5,1992017214.27084
1.7000000000000002,0.75,62.5,0.30000000000000004,8220737735.933364
1.7000000000000002,0.75,62.5,0.35000000000000003,8822342246.038166
1.7000000000000002,0.75,62.5,0.4,9382729008.352633
1.7000000000000002,0.75,62.5,0.45000000000000007,9817918220.895761
1.7000000000000002,0.75,62.5,0.5,10271150298.574718
1.7000000000000002,0.75,75.0,0.30000000000000004,21471100730.33596
1.7000000000000002,0.75,75.0,0.35000000000000003,24364390669.646576
1.7000000000000002,0.75,75.0,0.4,26667882842.59468
1.7000000000000002,0.75,75.0,0.45000000000000007,28420209677.310135
1.7000000000000002,0.75,75.0,0.5,30014427922.832935
1.7000000000000002,0.775,25.0,0.30000000000000004,25020101506.772682
1.7000000000000002,0.775,25.0,0.35000000000000003,23088316084.26516
1.7000000000000002,0.775,25.0,0.4,21680678085.916103
1.7000000000000002,0.775,25.0,0.45000000000000007,20624045714.38003
1.7000000000000002,0.775,25.0,0.5,19754513695.353207
1.7000000000000002,0.775,37.5,0.30000000000000004,9978737911.068811
1.7000000000000002,0.775,37.5,0.35000000000000003,8170868310.2887
1.7000000000000002,0.775,37.5,0.4,6878015643.1887455
1.7000000000000002,0.775,37.5,0.45000000000000007,5910423960.044484
1.7000000000000002,0.775,37.5,0.5,5133246570.060116
1.7000000000000002,0.775,50.0,0.30000000000000004,4408741508.171058
1.7000000000000002,0.775,50.0,0.35000000000000003,3451326751.105813
1.7000000000000002,0.775,50.0,0.4,2818995635.537374
1.7000000000000002,0.775,50.0,0.45000000000000007,2352015890.2248282
1.7000000000000002,0.775,50.0,0.5,2018606888.320159
1.7000000000000002,0.775,62.5,0.30000000000000004,8310112298.079424
1.7000000000000002,0.775,62.5,0.35000000000000003,8929691406.7165
1.7000000000000002,0.775,62.5,0.4,9503618062.961988
1.7000000000000002,0.775,62.5,0.45000000000000007,9948821504.921059
1.7000000000000002,0.775,62.5,0.5,10410594650.133333
1.7000000000000002,0.775,75.0,0.30000000000000004,21682850280.793907
1.7000000000000002,0.775,75.0,0.35000000000000003,24605962277.12075
1.7000000000000002,0.775,75.0,0.4,26931882925.46259
1.7000000000000002,0.775,75.0,0.45000000000000007,28700840804.13318
1.7000000000000002,0.775,75.0,0.5,30309209855.499634
1.7000000000000002,0.8,25.0,0.30000000000000004,24951481548.98503
1.7000000000000002,0.8,25.0,0.35000000000000003,23018644358.022655
1.7000000000000002,0.8,25.0,0.4,21610250016.348392
1.7000000000000002,0.8,25.0,0.45000000000000007,20553015658.969
1.7000000000000002,0.8,25.0,0.5,19683003930.510105
1.7000000000000002,0.8,37.5,0.30000000000000004,9928155732.256126
1.7000000000000002,0.8,37.5,0.35000000000000003,8122842946.364796
1.7000000000000002,0.8,37.5,0.4,6831952291.949428
1.7000000000000002,0.8,37.5,0.45000000000000007,5865769332.6529455
1.7000000000000002,0.8,37.5,0.5,5089827182.191015
1.7000000000000002,0.8,50.0,0.30000000000000004,4411095613.5791855
1.7000000000000002,0.8,50.0,0.35000000000000003,3462602566.4603963
1.7000000000000002,0.8,50.0,0.4,2837016171.3679414
1.7000000000000002,0.8,50.0,0.45000000000000007,2374996994.6694384
1.7000000000000002,0.8,50.0,0.5,2045841383.6887503
1.7000000000000002,0.8,62.5,0.30000000000000004,8400301192.954226
1.7000000000000002,0.8,62.5,0.35000000000000003,9037923218.309467
1.7000000000000002,0.8,62.5,0.4,9625441654.60394
1.7000000000000002,0.8,62.5,0.45000000000000007,10080698645.018488
1.7000000000000002,0.8,62.5,0.5,10551046535.003319
1.7000000000000002,0.8,75.0,0.30000000000000004,21895772470.381237
1.7000000000000002,0.8,75.0,0.35000000000000003,24848804901.912
1.7000000000000002,0.8,75.0,0.4,27197228741.657417
1.7000000000000002,0.8,75.0,0.45000000000000007,28982874283.70008
1.7000000000000002,0.8,75.0,0.5,30605442636.13471
1.8,0.7,25.0,0.30000000000000004,23075851322.06063
1.8,0.7,25.0,0.35000000000000003,21120435010.60934
1.8,0.7,25.0,0.4,19702629179.645435
1.8,0.7,25.0,0.45000000000000007,18631132201.977234
1.8,0.7,25.0,0.5,17758912060.716972
1.8,0.7,37.5,0.30000000000000004,8512526392.231952
1.8,0.7,37.5,0.35000000000000003,6785281587.457823
1.8,0.7,37.5,0.4,5558186915.375352
1.8,0.7,37.5,0.45000000000000007,4637387743.893929
1.8,0.7,37.5,0.5,3907247562.834481
1.8,0.7,50.0,0.30000000000000004,4387344494.030208
1.8,0.7,50.0,0.35000000000000003,3692190970.8684382
1.8,0.7,50.0,0.4,3255550173.909667
1.8,0.7,50.0,0.45000000000000007,2943079671.962269
1.8,0.7,50.0,0.5,2740479471.6576033
1.8,0.7,62.5,0.30000000000000004,10700305627.455402
1.8,0.7,62.5,0.35000000000000003,11841163160.841192
1.8,0.7,62.5,0.4,12794718955.248379
1.8,0.7,62.5,0.45000000000000007,13548207986.182257
1.8,0.7,62.5,0.5,14258607787.186337
1.8,0.7,75.0,0.30000000000000004,27451409792.507534
1.8,0.7,75.0,0.35000000000000003,31232198157.376083
1.8,0.7,75.0,0.4,34175693259.39149
1.8,0.7,75.0,0.45000000000000007,36452772686.553894
1.8,0.7,75.0,0.5,38461632509.420685
1.8,0.725,25.0,0.30000000000000004,23010699436.10111
1.8,0.725,25.0,0.35000000000000003,21054508238.004585
1.8,0.725,25.0,0.4,19636147448.540783
1.8,0.725,25.0,0.45000000000000007,18564202537.557835
1.8,0.725,25.0,0.5,17691628681.42509
1.8,0.725,37.5,0.30000000000000004,8469736233.067494
1.8,0.725,37.5,0.35000000000000003,6745685340.392699
1.8,0.725,37.5,0.4,5520996820.084138
1.8,0.725,37.5,0.45000000000000007,4601973123.116072
1.8,0.725,37.5,0.5,3873342080.8412004
1.8,0.725,50.0,0.30000000000000004,4403541174.844021
1.8,0.725,50.0,0.35000000000000003,3718454523.904288
1.8,0.725,50.0,0.4,3289340048.6757317
1.8,0.725,50.0,0.45000000000000007,2982500012.060123
1.8,0.725,50.0,0.5,2784631611.5926113
1.8,0.725,62.5,0.30000000000000004,10812114261.430695
1.8,0.725,62.5,0.35000000000000003,11972815788.539354
1.8,0.725,62.5,0.4,12941177134.315569
1.8,0.725,62.5,0.45000000000000007,13705783204.38999
1.8,0.725,62.5,0.5,14425497273.679321
1.8,0.725,75.0,0.30000000000000004,27695455492.82752
1.8,0.725,75.0,0.35000000000000003,31508769134.297894
1.8,0.725,75.0,0.4,34476508077.00364
1.8,0.725,75.0,0.45000000000000007,36771822700.10567
1.8,0.725,75.0,0.5,38795939067.10135
1.8,0.75,25.0,0.30000000000000004,22945677809.654686
1.8,0.75,25.0,0.35000000000000003,20988722699.288742
1.8,0.75,25.0,0.4,19569815226.490105
1.8,0.75,25.0,0.45000000000000007,18497428729.86629
1.8,0.75,25.0,0.5,17624506520.928543
1.8,0.75,37.5,0.30000000000000004,8427239157.807497
1.8,0.75,37.5,0.35000000000000003,6706406869.577631
1.8,0.75,37.5,0.4,5484143120.164367
1.8,0.75,37.5,0.45000000000000007,4566909179.975896
1.8,0.75,37.5,0.5,3839799341.137413
1.8,0.75,50.0,0.30000000000000004,4420258893.710206
1.8,0.75,50.0,0.35000000000000003,3745283012.4957867
1.8,0.75,50.0,0.4,3323727959.6576967
1.8,0.75,50.0,0.45000000000000007,3022543779.0694084
1.8,0.75,50.0,0.5,2829428626.708939
1.8,0.75,62.5,0.30000000000000004,10924737017.362818
1.8,0.75,62.5,0.35000000000000003,12105351128.043215
1.8,0.75,62.5,0.4,13088569744.970097
1.8,0.75,62.5,0.45000000000000007,13864332527.146824
1.8,0.75,62.5,0.5,14593394377.643124
1.8,0.75,75.0,0.30000000000000004,27940673528.765327
1.8,0.75,75.0,0.35000000000000003,31786611216.219913
1.8,0.75,75.0,0.4,34778668476.101555
1.8,0.75,75.0,0.45000000000000007,37092275424.20814
1.8,0.75,75.0,0.5,39131696593.93996
1.8,0.775,25.0,0.30000000000000004,22880786442.721363
1.8,0.775,25.0,0.35000000000000003,20923078394.461815
1.8,0.775,25.0,0.4,19503632513.4934
1.8,0.775,25.0,0.45000000000000007,18430810778.902603
1.8,0.775,25.0,0.5,17557545579.22733
1.8,0.775,37.5,0.30000000000000004,8385035166.4519615
1.8,0.775,37.5,0.35000000000000003,6667446175.0126095
1.8,0.775,37.5,0.4,5447625815.616039
1.8,0.775,37.5,0.45000000000000007,4532195914.473397
1.8,0.775,37.5,0.5,3806619343.7231183
1.8,0.775,50.0,0.30000000000000004,4437497650.628765
1.8,0.775,50.0,0.35000000000000003,3772676436.6429315
1.8,0.775,50.0,0.4,3358713906.855562
1.8,0.775,50.0,0.45000000000000007,3063210972.990119
1.8,0.775,50.0,0.5,2874870517.0065856
1.8,0.775,62.5,0.30000000000000004,11038173895.251774
1.8,0.775,62.5,0.35000000000000003,12238769179.352776
1.8,0.775,62.5,0.4,13236896787.21197
1.8,0.775,62.5,0.45000000000000007,14023855954.45276
1.8,0.775,62.5,0.5,14762299099.07773
1.8,0.775,75.0,0.30000000000000004,28187063900.32099
1.8,0.775,75.0,0.35000000000000003,32065724403.142143
1.8,0.775,75.0,0.4,35082174456.68526
1.8,0.775,75.0,0.45000000000000007,37414130858.861336
1.8,0.775,75.0,0.5,39468905089.93657
1.8,0.8,25.0,0.30000000000000004,22816025335.301125
1.8,0.8,25.0,0.35000000000000003,20857575323.523792
1.8,0.8,25.0,0.4,19437599309.550674
1.8,0.8,25.0,0.45000000000000007,18364348684.666775
1.8,0.8,25.0,0.5,17490745856.32144
1.8,0.8,37.5,0.30000000000000004,8343124259.000882
1.8,0.8,37.5,0.35000000000000003,6628803256.697644
1.8,0.8,37.5,0.4,5411444906.439155
1.8,0.8,37.5,0.45000000000000007,4497833326.608579
1.8,0.8,37.5,0.5,3773802088.598315
1.8,0.8,50.0,0.30000000000000004,4455257445.599697
1.8,0.8,50.0,0.35000000000000003,3800634796.345725
1.8,0.8,50.0,0.4,3394297890.2693253
1.8,0.8,50.0,0.45000000000000007,3104501593.8222566
1.8,0.8,50.0,0.5,2920957282.485553
1.8,0.8,62.5,0.30000000000000004,11152424895.097569
1.8,0.8,62.5,0.35000000000000003,12373069942.468042
1.8,0.8,62.5,0.4,13386158261.041185
1.8,0.8,62.5,0.45000000000000007,14184353486.307816
1.8,0.8,62.5,0.5,14932211437.983158
1.8,0.8,75.0,0.30000000000000004,28434626607.494495
1.8,0.8,75.0,0.35000000000000003,32346108695.06458
1.8,0.8,75.0,0.4,35387026018.75474
1.8,0.8,75.0,0.45000000000000007,37737389004.06524
1.8,0.8,75.0,0.5,39807564555.091125
